letter	particle	position	freq_s	freq_is	freq_t	perc_s	perc_is	perc_t	perc_label
70	γάρ	1	0	0	0	0.0	0.0	0.0	0
70	γάρ	2	4	6	10	100.0	85.7	90.9	90.9%
70	γάρ	3	0	1	1	0.0	14.3	9.1	9.1%
70	γάρ	4	0	0	0	0.0	0.0	0.0	0
70	γάρ	5	0	0	0	0.0	0.0	0.0	0
70	γάρ	6	0	0	0	0.0	0.0	0.0	0
70	γάρ	7	0	0	0	0.0	0.0	0.0	0
70	γάρ	8	0	0	0	0.0	0.0	0.0	0
70	γάρ	9	0	0	0	0.0	0.0	0.0	0
70	γάρ	10	0	0	0	0.0	0.0	0.0	0
70	γάρ	11	0	0	0	0.0	0.0	0.0	0
70	γάρ	12	0	0	0	0.0	0.0	0.0	0
70	γάρ	13	0	0	0	0.0	0.0	0.0	0
70	γάρ	14	0	0	0	0.0	0.0	0.0	0
70	γάρ	15	0	0	0	0.0	0.0	0.0	0
70	γάρ	16	0	0	0	0.0	0.0	0.0	0
70	γάρ	17	0	0	0	0.0	0.0	0.0	0
70	γάρ	18	0	0	0	0.0	0.0	0.0	0
70	γάρ	19	0	0	0	0.0	0.0	0.0	0
70	γάρ	20	0	0	0	0.0	0.0	0.0	0
70	γάρ	21	0	0	0	0.0	0.0	0.0	0
70	γάρ	22	0	0	0	0.0	0.0	0.0	0
70	γάρ	23	0	0	0	0.0	0.0	0.0	0
70	γάρ	24	0	0	0	0.0	0.0	0.0	0
70	γάρ	25	0	0	0	0.0	0.0	0.0	0
70	γάρ	26	0	0	0	0.0	0.0	0.0	0
70	γάρ	27	0	0	0	0.0	0.0	0.0	0
70	γάρ	28	0	0	0	0.0	0.0	0.0	0
70	δέ	1	0	0	0	0.0	0.0	0.0	0
70	δέ	2	7	12	19	100.0	100.0	100.0	100.0%
70	δέ	3	0	0	0	0.0	0.0	0.0	0
70	δέ	4	0	0	0	0.0	0.0	0.0	0
70	δέ	5	0	0	0	0.0	0.0	0.0	0
70	δέ	6	0	0	0	0.0	0.0	0.0	0
70	δέ	7	0	0	0	0.0	0.0	0.0	0
70	δέ	8	0	0	0	0.0	0.0	0.0	0
