letter	particle	position	freq_s	freq_is	freq_t	perc_s	perc_is	perc_t	perc_label
81	γάρ	1	0	0	0	0.0	0.0	0.0	0
81	γάρ	2	7	1	8	87.5	50.0	80.0	80.0%
81	γάρ	3	1	1	2	12.5	50.0	20.0	20.0%
81	γάρ	4	0	0	0	0.0	0.0	0.0	0
81	γάρ	5	0	0	0	0.0	0.0	0.0	0
81	γάρ	6	0	0	0	0.0	0.0	0.0	0
81	γάρ	7	0	0	0	0.0	0.0	0.0	0
81	γάρ	8	0	0	0	0.0	0.0	0.0	0
81	γάρ	9	0	0	0	0.0	0.0	0.0	0
81	γάρ	10	0	0	0	0.0	0.0	0.0	0
81	γάρ	11	0	0	0	0.0	0.0	0.0	0
81	γάρ	12	0	0	0	0.0	0.0	0.0	0
81	γάρ	13	0	0	0	0.0	0.0	0.0	0
81	γάρ	14	0	0	0	0.0	0.0	0.0	0
82	γάρ	1	0	0	0	0.0	0.0	0.0	0
82	γάρ	2	7	6	13	87.5	85.7	86.7	86.7%
82	γάρ	3	1	0	1	12.5	0.0	6.7	6.7%
82	γάρ	4	0	0	0	0.0	0.0	0.0	0
82	γάρ	5	0	0	0	0.0	0.0	0.0	0
82	γάρ	6	0	0	0	0.0	0.0	0.0	0
82	γάρ	7	0	0	0	0.0	0.0	0.0	0
82	γάρ	8	0	0	0	0.0	0.0	0.0	0
82	γάρ	9	0	0	0	0.0	0.0	0.0	0
82	γάρ	10	0	0	0	0.0	0.0	0.0	0
82	γάρ	11	0	0	0	0.0	0.0	0.0	0
82	γάρ	12	0	0	0	0.0	0.0	0.0	0
82	γάρ	13	0	0	0	0.0	0.0	0.0	0
82	γάρ	14	0	1	1	0.0	14.3	6.7	6.7%
